Linux 3.10.0-693.11.6.el7.x86_64 (blockchainmaster151) 	03/22/2018 	_x86_64_	(32 CPU)

09:28:17 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:41:24 AM     all      1.60      0.00      0.13      0.00      0.00     98.28
09:41:25 AM     all      1.50      0.00      0.09      0.00      0.00     98.41
09:41:26 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:41:27 AM     all      1.56      0.00      0.03      0.00      0.00     98.41
09:41:28 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:41:29 AM     all      1.56      0.00      0.09      0.00      0.00     98.34
09:41:30 AM     all      1.47      0.00      0.06      0.03      0.00     98.44
09:41:31 AM     all      1.53      0.00      0.06      0.00      0.00     98.41
09:41:32 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:41:33 AM     all      1.47      0.00      0.06      0.00      0.00     98.47
09:41:34 AM     all      1.47      0.00      0.06      0.00      0.00     98.47
09:41:35 AM     all      1.53      0.00      0.09      0.00      0.00     98.38
09:41:36 AM     all      1.75      0.00      0.16      0.03      0.00     98.06
09:41:37 AM     all      1.63      0.00      0.06      0.00      0.00     98.31
09:41:38 AM     all      1.50      0.00      0.09      0.00      0.00     98.41
09:41:39 AM     all      1.56      0.00      0.06      0.00      0.00     98.37
09:41:40 AM     all      1.50      0.00      0.06      0.03      0.00     98.41
09:41:41 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:41:42 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:41:43 AM     all      1.47      0.00      0.06      0.00      0.00     98.47
09:41:44 AM     all      1.53      0.00      0.06      0.00      0.00     98.41
09:41:45 AM     all      1.47      0.00      0.06      0.00      0.00     98.47
09:41:46 AM     all      1.56      0.00      0.03      0.03      0.00     98.37
09:41:47 AM     all      1.59      0.00      0.06      0.00      0.00     98.34
09:41:48 AM     all      1.53      0.00      0.06      0.00      0.00     98.41
09:41:49 AM     all      1.50      0.00      0.03      0.00      0.00     98.47
09:41:50 AM     all      1.50      0.00      0.06      0.03      0.00     98.41
09:41:51 AM     all      1.53      0.00      0.03      0.00      0.00     98.44
09:41:52 AM     all      1.84      0.00      0.06      0.00      0.00     98.09
09:41:53 AM     all      1.47      0.00      0.06      0.00      0.00     98.47
09:41:54 AM     all      1.53      0.00      0.06      0.00      0.00     98.41
09:41:55 AM     all      1.47      0.00      0.06      0.00      0.00     98.47
09:41:56 AM     all      1.47      0.00      0.03      0.03      0.00     98.47
09:41:57 AM     all      1.53      0.00      0.06      0.00      0.00     98.41
09:41:58 AM     all      1.53      0.00      0.06      0.00      0.00     98.41
09:41:59 AM     all      1.59      0.00      0.09      0.00      0.00     98.31
09:42:00 AM     all      1.47      0.00      0.06      0.00      0.00     98.47
09:42:01 AM     all      1.53      0.00      0.09      0.00      0.00     98.37
09:42:02 AM     all      1.53      0.00      0.09      0.00      0.00     98.38
09:42:03 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:42:04 AM     all      1.50      0.00      0.09      0.00      0.00     98.41
09:42:05 AM     all      1.56      0.00      0.09      0.03      0.00     98.31
09:42:06 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:42:07 AM     all      1.59      0.00      0.06      0.00      0.00     98.34
09:42:08 AM     all      1.75      0.00      0.06      0.00      0.00     98.19
09:42:09 AM     all      1.50      0.00      0.06      0.03      0.00     98.41
09:42:10 AM     all      1.53      0.00      0.03      0.00      0.00     98.44
09:42:11 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:42:12 AM     all      1.59      0.00      0.06      0.00      0.00     98.34
09:42:13 AM     all      1.47      0.00      0.03      0.00      0.00     98.50
09:42:14 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:42:15 AM     all      1.53      0.00      0.03      0.03      0.00     98.41
09:42:16 AM     all      1.47      0.00      0.03      0.00      0.00     98.50
09:42:17 AM     all      1.53      0.00      0.13      0.00      0.00     98.34
09:42:18 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:42:19 AM     all      1.53      0.00      0.06      0.03      0.00     98.37
09:42:20 AM     all      1.53      0.00      0.06      0.00      0.00     98.41
09:42:21 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:42:22 AM     all      1.47      0.00      0.09      0.00      0.00     98.44
09:42:23 AM     all      1.72      0.00      0.13      0.00      0.00     98.16
09:42:24 AM     all      1.72      0.00      0.19      0.00      0.00     98.09
09:42:25 AM     all      1.47      0.00      0.09      0.03      0.00     98.41
09:42:26 AM     all      1.47      0.00      0.06      0.00      0.00     98.47
09:42:27 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:42:28 AM     all      1.44      0.00      0.09      0.00      0.00     98.47
09:42:29 AM     all      1.47      0.00      0.13      0.00      0.00     98.40
09:42:30 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:42:31 AM     all      1.47      0.00      0.06      0.03      0.00     98.44
09:42:32 AM     all      1.53      0.00      0.06      0.00      0.00     98.41
09:42:33 AM     all      1.53      0.00      0.06      0.00      0.00     98.40
09:42:34 AM     all      1.50      0.00      0.03      0.00      0.00     98.47
09:42:35 AM     all      1.50      0.00      0.12      0.03      0.00     98.34
09:42:36 AM     all      1.53      0.00      0.03      0.00      0.00     98.44
09:42:37 AM     all      1.47      0.00      0.06      0.00      0.00     98.47
09:42:38 AM     all      1.50      0.00      0.03      0.00      0.00     98.47
09:42:39 AM     all      1.91      0.00      0.09      0.00      0.00     98.00
09:42:40 AM     all      1.53      0.00      0.06      0.00      0.00     98.41
09:42:41 AM     all      1.56      0.00      0.06      0.03      0.00     98.34
09:42:42 AM     all      1.50      0.00      0.06      0.00      0.00     98.44
09:42:43 AM     all      1.53      0.00      0.06      0.00      0.00     98.41
09:42:44 AM     all      1.63      0.00      0.13      0.00      0.00     98.25
09:42:45 AM     all      1.50      0.00      0.09      0.00      0.00     98.41
09:42:46 AM     all      1.47      0.00      0.09      0.03      0.00     98.41
09:42:47 AM     all      1.53      0.00      0.06      0.00      0.00     98.41
09:42:48 AM     all      1.44      0.00      0.09      0.00      0.00     98.47
09:42:49 AM     all      1.50      0.00      0.03      0.00      0.00     98.47
09:42:50 AM     all      1.47      0.00      0.03      0.00      0.00     98.50
09:42:51 AM     all      1.53      0.00      0.06      0.00      0.00     98.41
09:42:52 AM     all      1.53      0.00      0.06      0.03      0.00     98.37
09:42:53 AM     all      1.44      0.00      0.06      0.00      0.00     98.50
09:42:54 AM     all      1.59      0.00      0.03      0.00      0.00     98.37
09:42:55 AM     all      1.72      0.00      0.06      0.00      0.00     98.22
09:42:56 AM     all      0.72      0.00      0.16      0.00      0.00     99.12
09:42:57 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:42:58 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:42:59 AM     all      0.09      0.00      0.03      0.00      0.00     99.87
09:43:00 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:43:01 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:43:02 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:03 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:04 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:43:05 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:43:06 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:43:07 AM     all      0.09      0.00      0.06      0.00      0.00     99.84
09:43:08 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:43:09 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:10 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:43:11 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:12 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:43:13 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:43:14 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:43:15 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:43:16 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:43:17 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:43:19 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:43:20 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:43:21 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:22 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:23 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:43:24 AM     all      0.12      0.00      0.09      0.03      0.00     99.75
09:43:25 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:26 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:27 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:43:28 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:43:29 AM     all      0.06      0.00      0.03      0.03      0.00     99.88
09:43:30 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:31 AM     all      0.09      0.00      0.06      0.00      0.00     99.84
09:43:32 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:43:33 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:43:34 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:43:35 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:43:36 AM     all      0.09      0.00      0.06      0.00      0.00     99.84
09:43:37 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:38 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:43:39 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:43:40 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:41 AM     all      0.06      0.00      0.03      0.03      0.00     99.87
09:43:42 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:43:43 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:43:44 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:43:45 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:43:46 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:43:47 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:43:48 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:43:49 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:43:50 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:43:52 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:53 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:43:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:43:55 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:43:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:43:57 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:43:58 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:43:59 AM     all      0.09      0.00      0.06      0.00      0.00     99.84
09:44:00 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:44:01 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:44:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:44:03 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:44:04 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:44:05 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
09:44:06 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:44:07 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:44:08 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:44:09 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:44:10 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:44:11 AM     all      0.09      0.00      0.13      0.00      0.00     99.78
09:44:12 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:44:13 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:44:14 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:44:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:44:16 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:44:17 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:44:18 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:44:19 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:44:20 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:44:21 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:44:22 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:44:23 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:44:24 AM     all      0.06      0.00      0.09      0.00      0.00     99.84
09:44:25 AM     all      0.12      0.00      0.06      0.00      0.00     99.81
09:44:26 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:44:27 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:44:28 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:44:29 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
09:44:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:44:31 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:44:32 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:44:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:44:34 AM     all      0.09      0.00      0.00      0.00      0.00     99.91
09:44:35 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:44:36 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:44:37 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:44:38 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:44:39 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
09:44:40 AM     all      1.75      0.00      0.53      0.00      0.00     97.72
09:44:41 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:44:42 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:44:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:44:44 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:44:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:44:46 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:44:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:44:48 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:44:49 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:44:50 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:44:51 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:44:52 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:44:53 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:44:54 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:44:55 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:44:56 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:44:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:44:58 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:44:59 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:45:00 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:45:01 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:45:02 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:45:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:45:04 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:45:05 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:45:06 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:45:07 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:45:08 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:09 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:45:10 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:11 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
09:45:12 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:45:13 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:45:14 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:45:15 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:45:16 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:45:17 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:45:18 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:19 AM     all      0.06      0.00      0.06      0.03      0.00     99.84
09:45:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:45:21 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:22 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:45:23 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:45:24 AM     all      0.19      0.00      0.06      0.00      0.00     99.75
09:45:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:45:26 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:27 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:45:28 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:45:29 AM     all      0.06      0.00      0.03      0.03      0.00     99.88
09:45:30 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:45:31 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:45:32 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:33 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:45:34 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:35 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:36 AM     all      0.13      0.00      0.03      0.00      0.00     99.84
09:45:37 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:38 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:45:39 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:45:40 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:45:41 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:45:42 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:45:44 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:45:45 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:46 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:45:47 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:45:48 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:45:49 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:45:50 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:45:51 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:52 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:45:53 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:54 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:45:55 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:45:56 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:45:57 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:45:58 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:45:59 AM     all      0.06      0.00      0.06      0.00      0.00     99.87
09:46:00 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:46:01 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:46:02 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:46:03 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:46:04 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:46:05 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:46:06 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:46:07 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:46:08 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:46:09 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:46:10 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:46:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:46:12 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:46:13 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:46:14 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:46:15 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:46:16 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:46:17 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:46:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:46:19 AM     all      0.06      0.00      0.06      0.03      0.00     99.84
09:46:20 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:46:21 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
09:46:22 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:46:23 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:46:24 AM     all      0.19      0.00      0.09      0.00      0.00     99.72
09:46:25 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:46:26 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:46:27 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:46:28 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:46:29 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:46:30 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:46:31 AM     all      0.06      0.00      0.03      0.03      0.00     99.88
09:46:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:46:33 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:46:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:46:35 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:46:36 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:46:37 AM     all      0.13      0.00      0.03      0.00      0.00     99.84
09:46:38 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:46:39 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:46:40 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:46:41 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:46:42 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:46:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:46:44 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:46:45 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:46:46 AM     all      0.12      0.00      0.03      0.00      0.00     99.84
09:46:47 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:46:48 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:46:49 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:46:50 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:46:51 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:46:52 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:46:53 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:46:54 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:46:55 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:46:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:46:57 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:46:58 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:46:59 AM     all      0.09      0.00      0.03      0.00      0.00     99.87
09:47:00 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:47:01 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:47:02 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:47:03 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:47:04 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:47:05 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:47:06 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:47:07 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:47:08 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:47:09 AM     all      0.09      0.00      0.03      0.00      0.00     99.88
09:47:10 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:47:11 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:47:12 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:47:13 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:47:14 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:47:15 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:47:16 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:47:17 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:47:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:47:19 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
09:47:20 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:47:21 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:47:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:47:23 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
09:47:24 AM     all      0.12      0.00      0.06      0.00      0.00     99.81
09:47:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:47:26 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:47:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:47:28 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:47:29 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:47:30 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:47:31 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:47:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:47:33 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:47:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:47:35 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:47:36 AM     all      0.00      0.00      0.09      0.03      0.00     99.88
09:47:37 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:47:38 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:47:39 AM     all      0.13      0.00      0.03      0.00      0.00     99.84
09:47:40 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:47:41 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:47:42 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:47:43 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:47:44 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:47:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:47:46 AM     all      0.09      0.00      0.03      0.00      0.00     99.88
09:47:47 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:47:48 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:47:49 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:47:50 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:47:51 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:47:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:47:53 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:47:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:47:55 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:47:56 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:47:57 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:47:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:47:59 AM     all      0.06      0.00      0.06      0.03      0.00     99.84
09:48:00 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
